session,gameNum,costCond,visibilityCond,resourceCond,purpleEnergy,purpleBackpackSize,redEnergy,redBackpackSize,purpHelpFirst,redHelpFirst,purpAlsoHelp,redAlsoHelp,nRedVeg,nPurpVeg,patchUniformity,nPatches,patchSize
27,6,0,1,0,31,3,22,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
27,7,0,1,0,56,3,16,5,0,1,1,-1,4,4,1,2,"4,4"
27,8,0,1,0,54,3,59,5,0,1,1,-1,3,5,1,2,"5,3"
27,9,0,1,0,53,3,60,5,0,1,1,-1,4,4,0,2,"4,4"
27,10,0,1,0,9,3,0,5,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
27,11,0,1,0,34,5,61,3,1,0,-1,1,5,3,1,2,"5,3"
27,12,0,1,0,45,3,57,5,1,0,-1,1,4,4,1,2,"4,4"
28,1,1,1,1,18,4,20,4,0,1,1,-1,5,3,1,2,"3,5"
28,2,1,1,1,0,4,0,4,1,0,-1,1,4,4,1,2,"4,4"
28,3,1,1,1,0,4,24,4,1,0,-1,1,4,4,0,2,"4,4"
28,4,1,1,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
28,5,1,1,1,0,4,0,4,1,0,-1,1,5,3,1,2,"5,3"
28,6,1,1,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
28,7,1,1,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
28,8,1,1,1,8,4,0,4,0,1,1,-1,4,4,1,2,"4,4"
28,9,1,1,1,26,4,0,4,1,0,-1,1,4,4,0,2,"4,4"
28,10,1,1,1,0,4,26,4,0,1,1,-1,3,5,1,2,"5,3"
28,11,1,1,1,0,4,0,4,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
28,12,1,1,1,0,4,0,4,1,0,-1,1,3,5,1,2,"3,5"
29,1,1,1,1,24,4,2,4,0,1,1,-1,5,3,1,2,"3,5"
29,2,1,1,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
29,3,1,1,1,2,4,0,4,1,0,-1,1,5,3,1,2,"5,3"
29,4,1,1,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
29,5,1,1,1,20,4,22,4,0,1,1,-1,3,5,1,2,"5,3"
29,6,1,1,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
29,7,1,1,1,8,4,0,4,0,1,1,-1,4,4,1,2,"4,4"
29,8,1,1,1,0,4,26,4,0,1,1,-1,4,4,0,2,"4,4"
29,9,1,1,1,0,4,0,4,1,0,-1,1,3,5,1,2,"3,5"
29,10,1,1,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
29,11,1,1,1,0,4,0,4,0,1,1,-1,4,4,1,2,"4,4"
29,12,1,1,1,22,4,0,4,1,0,-1,1,4,4,0,2,"4,4"
30,1,1,1,0,0,3,0,5,1,0,-1,1,4,4,1,2,"4,4"
30,2,1,1,0,0,3,0,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
30,3,1,1,0,0,5,0,3,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
30,4,1,1,0,18,5,8,3,0,1,1,-1,3,5,1,2,"5,3"
30,5,1,1,0,0,3,0,5,0,1,1,-1,4,4,1,2,"4,4"
30,6,1,1,0,0,5,4,3,0,1,1,-1,4,4,0,2,"4,4"
30,7,1,1,0,20,5,18,3,0,1,1,-1,5,3,1,2,"3,5"
30,8,1,1,0,0,3,0,5,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
30,9,1,1,0,0,3,0,5,1,0,-1,1,4,4,0,2,"4,4"
30,10,1,1,0,0,5,0,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
30,11,1,1,0,0,5,0,3,0,1,1,-1,3,5,1,2,"3,5"
30,12,1,1,0,22,3,0,5,0,1,1,-1,5,3,1,2,"5,3"
31,1,1,0,0,0,5,0,3,1,0,-1,0,5,3,1,2,"5,3"
31,2,1,0,0,0,5,0,3,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
31,3,1,0,0,0,3,0,5,1,0,-1,1,3,5,1,2,"3,5"
31,4,1,0,0,6,5,0,3,0,1,1,-1,4,4,0,2,"4,4"
31,5,1,0,0,0,5,22,3,1,0,-1,1,4,4,0,2,"4,4"
31,6,1,0,0,0,5,0,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
31,7,1,0,0,0,3,0,5,0,1,1,-1,4,4,1,2,"4,4"
31,8,1,0,0,2,3,0,5,0,1,1,-1,4,4,1,2,"4,4"
31,9,1,0,0,0,3,0,5,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
31,10,1,0,0,0,3,0,5,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
31,11,1,0,0,28,5,18,3,0,1,1,-1,3,5,1,2,"5,3"
31,12,1,0,0,20,5,18,3,0,1,1,-1,5,3,1,2,"3,5"
32,1,0,0,1,69,4,57,4,0,1,0,-1,3,5,1,2,"3,5"
32,2,0,0,1,60,4,59,4,0,1,1,-1,5,3,1,2,"3,5"
32,3,0,0,1,11,4,12,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
32,4,0,0,1,63,4,28,4,1,0,-1,1,4,4,0,2,"4,4"
32,5,0,0,1,61,4,62,4,0,1,1,-1,3,5,1,2,"5,3"
32,6,0,0,1,41,4,49,4,0,1,1,-1,5,3,1,2,"5,3"
32,7,0,0,1,5,4,2,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
32,8,0,0,1,56,4,59,4,0,1,1,-1,4,4,0,2,"4,4"
32,9,0,0,1,12,4,15,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
32,10,0,0,1,49,4,47,4,1,0,-1,1,4,4,1,2,"4,4"
32,11,0,0,1,0,4,0,4,0,1,0,-1,7,7,1,5,"3,2,2,2,2,3"
32,12,0,0,1,52,4,49,4,0,1,1,-1,4,4,1,2,"4,4"
33,1,0,1,1,59,4,60,4,0,1,1,-1,5,3,1,2,"3,5"
33,2,0,1,1,28,4,31,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
33,3,0,1,1,59,4,51,4,1,0,-1,1,4,4,0,2,"4,4"
33,4,0,1,1,5,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
33,5,0,1,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
33,6,0,1,1,61,4,62,4,0,1,1,-1,3,5,1,2,"5,3"
33,7,0,1,1,28,4,63,4,0,1,1,-1,4,4,0,2,"4,4"
33,8,0,1,1,0,4,0,4,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
33,9,0,1,1,47,4,45,4,0,1,1,-1,4,4,1,2,"4,4"
33,10,0,1,1,49,4,54,4,1,0,-1,1,4,4,1,2,"4,4"
33,11,0,1,1,39,4,59,4,1,0,-1,1,5,3,1,2,"5,3"
33,12,0,1,1,57,4,47,4,1,0,-1,1,3,5,1,2,"3,5"
34,1,1,1,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
34,2,1,1,1,18,4,35,4,1,0,-1,0,5,3,1,2,"3,5"
34,3,1,1,1,0,4,0,4,0,1,1,-1,4,4,1,2,"4,4"
34,4,1,1,1,0,4,0,4,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
34,5,1,1,1,24,4,22,4,0,1,1,-1,3,5,1,2,"5,3"
34,6,1,1,1,18,4,12,4,1,0,-1,1,4,4,0,2,"4,4"
34,7,1,1,1,18,4,0,4,1,0,-1,1,3,5,1,2,"3,5"
34,8,1,1,1,0,4,0,4,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
34,9,1,1,1,0,4,0,4,1,0,-1,1,5,3,1,2,"5,3"
34,10,1,1,1,0,4,23,4,1,0,-1,1,4,4,0,2,"4,4"
34,11,1,1,1,23,4,0,4,1,0,-1,1,4,4,1,2,"4,4"
34,12,1,1,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
35,1,0,1,1,26,4,10,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
35,2,0,1,1,49,4,50,4,1,0,-1,1,4,4,1,2,"4,4"
35,3,0,1,1,11,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
35,4,0,1,1,59,4,60,4,0,1,1,-1,5,3,1,2,"3,5"
35,5,0,1,1,36,4,47,4,1,0,-1,1,4,4,0,2,"4,4"
35,6,0,1,1,28,4,25,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
35,7,0,1,1,61,4,62,4,0,1,1,-1,3,5,1,2,"5,3"
35,8,0,1,1,59,4,39,4,0,1,1,-1,5,3,1,2,"5,3"
35,9,0,1,1,63,4,50,4,1,0,-1,1,4,4,0,2,"4,4"
35,10,0,1,1,9,4,0,4,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
35,11,0,1,1,52,4,59,4,0,1,1,-1,3,5,1,2,"3,5"
35,12,0,1,1,47,4,45,4,1,0,-1,1,4,4,1,2,"4,4"
36,1,1,0,1,0,4,0,4,0,1,1,-1,4,4,1,2,"4,4"
36,2,1,0,1,18,4,20,4,0,1,1,-1,5,3,1,2,"3,5"
36,3,1,0,1,12,4,14,4,0,1,1,-1,4,4,0,2,"4,4"
36,4,1,0,1,0,4,26,4,0,1,1,-1,4,4,0,2,"4,4"
36,5,1,0,1,0,4,0,4,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
36,6,1,0,1,0,4,24,4,1,0,-1,1,5,3,1,2,"5,3"
36,7,1,0,1,8,4,0,4,0,1,1,-1,4,4,1,2,"4,4"
36,8,1,0,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
36,9,1,0,1,0,4,0,4,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
36,10,1,0,1,22,4,24,4,0,1,1,-1,3,5,1,2,"5,3"
36,11,1,0,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
36,12,1,0,1,0,4,18,4,0,1,1,-1,3,5,1,2,"3,5"
37,1,1,0,0,0,3,0,5,1,0,-1,1,5,3,1,2,"5,3"
37,2,1,0,0,22,3,0,5,0,1,1,-1,5,3,1,2,"3,5"
37,3,1,0,0,0,5,0,3,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
37,4,1,0,0,33,3,44,5,1,0,-1,1,3,5,1,2,"3,5"
37,5,1,0,0,0,5,0,3,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
37,6,1,0,0,0,3,0,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
37,7,1,0,0,20,5,6,3,1,0,-1,1,4,4,0,2,"4,4"
37,8,1,0,0,0,3,0,5,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
37,9,1,0,0,0,5,2,3,1,0,-1,1,4,4,1,2,"4,4"
37,10,1,0,0,24,5,0,3,1,0,-1,1,4,4,0,2,"4,4"
37,11,1,0,0,0,3,0,5,1,0,-1,1,4,4,1,2,"4,4"
37,12,1,0,0,0,5,0,3,0,1,1,-1,3,5,1,2,"5,3"
38,1,0,0,0,51,3,49,5,1,0,-1,1,4,4,0,2,"4,4"
38,2,0,0,0,59,3,60,5,0,1,1,-1,5,3,1,2,"3,5"
38,3,0,0,0,40,5,50,3,0,1,1,-1,5,3,1,2,"5,3"
38,4,0,0,0,0,3,11,5,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
38,5,0,0,0,0,3,7,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
38,6,0,0,0,0,5,15,3,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
38,7,0,0,0,21,5,0,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
38,8,0,0,0,21,3,42,5,1,0,-1,1,4,4,1,2,"4,4"
38,9,0,0,0,57,5,35,3,0,1,1,-1,3,5,1,2,"5,3"
38,10,0,0,0,44,5,46,3,1,0,-1,1,4,4,1,2,"4,4"
38,11,0,0,0,51,3,62,5,0,1,0,-1,4,4,0,2,"4,4"
38,12,0,0,0,59,3,62,5,0,1,1,-1,3,5,1,2,"3,5"
39,1,0,1,1,12,4,25,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
39,2,0,1,1,61,4,64,4,1,0,-1,1,4,4,0,2,"4,4"
39,3,0,1,1,47,4,44,4,0,1,1,-1,3,5,1,2,"3,5"
39,4,0,1,1,62,4,61,4,0,1,1,-1,3,5,1,2,"5,3"
39,5,0,1,1,47,4,45,4,1,0,-1,1,4,4,1,2,"4,4"
39,6,0,1,1,54,4,36,4,0,1,1,-1,5,3,1,2,"3,5"
39,7,0,1,1,61,4,54,4,1,0,-1,1,4,4,0,2,"4,4"
39,8,0,1,1,12,4,11,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
39,9,0,1,1,0,4,11,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
39,10,0,1,1,10,4,0,4,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
39,11,0,1,1,49,4,54,4,1,0,-1,1,4,4,1,2,"4,4"
39,12,0,1,1,39,4,59,4,1,0,-1,1,5,3,1,2,"5,3"
40,1,1,1,1,0,4,0,4,1,0,-1,1,4,4,0,2,"4,4"
40,2,1,1,1,12,4,18,4,0,1,1,-1,4,4,0,2,"4,4"
40,3,1,1,1,18,4,4,4,0,1,1,-1,3,5,1,2,"5,3"
40,4,1,1,1,24,4,0,4,0,1,1,-1,5,3,1,2,"3,5"
40,5,1,1,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
40,6,1,1,1,0,4,0,4,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
40,7,1,1,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
40,8,1,1,1,24,4,0,4,0,1,1,-1,5,3,1,2,"5,3"
40,9,1,1,1,4,4,0,4,0,1,1,-1,3,5,1,2,"3,5"
40,10,1,1,1,17,4,0,4,0,1,1,-1,4,4,1,2,"4,4"
40,11,1,1,1,0,4,0,4,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
40,12,1,1,1,0,4,3,4,1,0,-1,1,4,4,1,2,"4,4"
41,1,0,0,0,40,3,49,5,1,0,-1,1,3,5,1,2,"3,5"
41,2,0,0,0,0,3,13,5,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
41,3,0,0,0,25,5,0,3,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
41,4,0,0,0,6,3,7,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
41,5,0,0,0,47,3,64,5,0,1,1,-1,4,4,0,2,"4,4"
41,6,0,0,0,34,5,61,3,1,0,-1,1,5,3,1,2,"5,3"
41,7,0,0,0,36,3,47,5,1,0,-1,1,4,4,1,2,"4,4"
41,8,0,0,0,30,5,28,3,1,0,-1,1,4,4,1,2,"4,4"
41,9,0,0,0,59,3,56,5,0,1,1,-1,5,3,1,2,"3,5"
41,10,0,0,0,40,3,25,5,1,0,-1,1,4,4,0,2,"4,4"
41,11,0,0,0,51,3,57,5,0,1,1,-1,3,5,1,2,"5,3"
41,12,0,0,0,0,3,10,5,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
42,1,0,1,0,69,3,35,5,0,1,0,-1,3,5,1,2,"3,5"
42,2,0,1,0,0,3,21,5,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
42,3,0,1,0,58,3,62,5,1,0,-1,1,4,4,0,2,"4,4"
42,4,0,1,0,12,3,3,5,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
42,5,0,1,0,47,3,42,5,0,1,1,-1,4,4,1,2,"4,4"
42,6,0,1,0,40,5,51,3,1,0,-1,1,4,4,1,2,"4,4"
42,7,0,1,0,61,3,62,5,0,1,1,-1,4,4,0,2,"4,4"
42,8,0,1,0,34,3,47,5,1,0,-1,1,5,3,1,2,"5,3"
42,9,0,1,0,0,3,7,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
42,10,0,1,0,59,5,54,3,0,1,1,-1,3,5,1,2,"5,3"
42,11,0,1,0,33,3,52,5,0,1,1,-1,5,3,1,2,"3,5"
42,12,0,1,0,9,3,2,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
43,1,0,0,1,52,4,59,4,0,1,1,-1,3,5,1,2,"3,5"
43,2,0,0,1,0,4,0,4,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
43,3,0,0,1,11,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
43,4,0,0,1,62,4,57,4,1,0,-1,1,5,3,1,2,"5,3"
43,5,0,0,1,56,4,47,4,0,1,1,-1,4,4,1,2,"4,4"
43,6,0,0,1,61,4,44,4,0,1,1,-1,3,5,1,2,"5,3"
43,7,0,0,1,0,4,0,4,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
43,8,0,0,1,47,4,62,4,1,0,-1,1,5,3,1,2,"3,5"
43,9,0,0,1,28,4,14,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
43,10,0,0,1,47,4,50,4,1,0,-1,1,4,4,1,2,"4,4"
43,11,0,0,1,43,4,28,4,0,1,1,-1,4,4,0,2,"4,4"
43,12,0,0,1,63,4,50,4,1,0,-1,1,4,4,0,2,"4,4"
44,1,1,0,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
44,2,1,0,1,22,4,24,4,0,1,1,-1,3,5,1,2,"5,3"
44,3,1,0,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
44,4,1,0,1,0,4,0,4,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
44,5,1,0,1,18,4,4,4,1,0,-1,1,3,5,1,2,"3,5"
44,6,1,0,1,0,4,26,4,0,1,1,-1,4,4,0,2,"4,4"
44,7,1,0,1,0,4,0,4,1,0,-1,1,4,4,1,2,"4,4"
44,8,1,0,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
44,9,1,0,1,0,4,24,4,1,0,-1,1,5,3,1,2,"5,3"
44,10,1,0,1,0,4,8,4,1,0,-1,1,4,4,1,2,"4,4"
44,11,1,0,1,7,4,18,4,0,1,1,-1,4,4,0,2,"4,4"
44,12,1,0,1,20,4,18,4,0,1,1,-1,5,3,1,2,"3,5"
45,1,1,0,1,0,4,0,4,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
45,2,1,0,1,22,4,0,4,0,1,1,-1,3,5,1,2,"5,3"
45,3,1,0,1,0,4,16,4,1,0,-1,1,5,3,1,2,"5,3"
45,4,1,0,1,14,4,7,4,1,0,-1,1,4,4,0,2,"4,4"
45,5,1,0,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
45,6,1,0,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
45,7,1,0,1,0,4,0,4,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
45,8,1,0,1,4,4,18,4,0,1,1,-1,3,5,1,2,"3,5"
45,9,1,0,1,22,4,0,4,1,0,-1,1,4,4,0,2,"4,4"
45,10,1,0,1,0,4,8,4,1,0,-1,1,4,4,1,2,"4,4"
45,11,1,0,1,20,4,18,4,0,1,1,-1,5,3,1,2,"3,5"
45,12,1,0,1,0,4,0,4,0,1,1,-1,4,4,1,2,"4,4"
46,1,0,1,0,57,5,37,3,0,1,1,-1,5,3,1,2,"3,5"
46,2,0,1,0,8,5,0,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
46,3,0,1,0,13,3,22,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
46,4,0,1,0,49,3,51,5,1,0,-1,1,4,4,0,2,"4,4"
46,5,0,1,0,27,3,49,5,1,0,-1,1,4,4,1,2,"4,4"
46,6,0,1,0,47,5,52,3,0,1,1,-1,4,4,0,2,"4,4"
46,7,0,1,0,69,3,62,5,1,0,-1,1,4,4,1,2,"4,4"
46,8,0,1,0,0,3,0,5,1,0,-1,0,7,7,1,5,"3,2,2,2,2,3"
46,9,0,1,0,26,3,6,5,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
46,10,0,1,0,58,3,25,5,0,1,1,-1,5,3,1,2,"5,3"
46,11,0,1,0,59,3,64,5,0,1,1,-1,3,5,1,2,"5,3"
46,12,0,1,0,62,5,59,3,1,0,-1,1,3,5,1,2,"3,5"
47,1,0,0,0,17,5,6,3,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
47,2,0,0,0,8,5,0,3,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
47,3,0,0,0,26,3,21,5,1,0,-1,1,4,4,1,2,"4,4"
47,4,0,0,0,59,5,40,3,0,1,1,-1,5,3,1,2,"3,5"
47,5,0,0,0,64,5,47,3,1,0,-1,1,4,4,0,2,"4,4"
47,6,0,0,0,40,5,51,3,1,0,-1,1,4,4,1,2,"4,4"
47,7,0,0,0,42,3,47,5,1,0,-1,1,3,5,1,2,"3,5"
47,8,0,0,0,16,5,16,3,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
47,9,0,0,0,23,5,0,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
47,10,0,0,0,31,3,35,5,1,0,-1,1,5,3,1,2,"5,3"
47,11,0,0,0,54,3,59,5,0,1,1,-1,3,5,1,2,"5,3"
47,12,0,0,0,45,3,53,5,1,0,-1,1,4,4,0,2,"4,4"
48,1,1,0,1,0,4,0,4,0,1,1,-1,4,4,1,2,"4,4"
48,2,1,0,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
48,3,1,0,1,15,4,18,4,0,1,1,-1,5,3,1,2,"3,5"
48,4,1,0,1,0,4,0,4,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
48,5,1,0,1,19,4,0,4,1,0,-1,1,3,5,1,2,"3,5"
48,6,1,0,1,18,4,12,4,1,0,-1,1,4,4,0,2,"4,4"
48,7,1,0,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
48,8,1,0,1,0,4,22,4,0,1,1,-1,4,4,0,2,"4,4"
48,9,1,0,1,0,4,0,4,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
48,10,1,0,1,0,4,18,4,0,1,1,-1,3,5,1,2,"5,3"
48,11,1,0,1,8,4,0,4,0,1,1,-1,4,4,1,2,"4,4"
48,12,1,0,1,18,4,0,4,0,1,1,-1,5,3,1,2,"5,3"
49,1,0,1,1,8,4,2,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
49,2,0,1,1,7,4,6,4,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
49,3,0,1,1,19,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
49,4,0,1,1,49,4,39,4,1,0,-1,1,4,4,0,2,"4,4"
49,5,0,1,1,59,4,40,4,1,0,-1,1,3,5,1,2,"3,5"
49,6,0,1,1,37,4,42,4,1,0,-1,1,4,4,1,2,"4,4"
49,7,0,1,1,61,4,57,4,0,1,1,-1,3,5,1,2,"5,3"
49,8,0,1,1,12,4,11,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
49,9,0,1,1,50,4,51,4,1,0,-1,1,4,4,0,2,"4,4"
49,10,0,1,1,57,4,52,4,0,1,1,-1,5,3,1,2,"3,5"
49,11,0,1,1,45,4,47,4,1,0,-1,1,4,4,1,2,"4,4"
49,12,0,1,1,59,4,39,4,0,1,1,-1,5,3,1,2,"5,3"
50,1,0,0,1,42,4,22,4,1,0,-1,1,3,5,1,2,"3,5"
50,2,0,0,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
50,3,0,0,1,41,4,50,4,1,0,-1,1,4,4,1,2,"4,4"
50,4,0,0,1,50,4,47,4,0,1,1,-1,4,4,1,2,"4,4"
50,5,0,0,1,41,4,59,4,0,1,1,-1,5,3,1,2,"3,5"
50,6,0,0,1,3,4,16,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
50,7,0,0,1,12,4,1,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
50,8,0,0,1,11,4,15,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
50,9,0,0,1,43,4,57,4,1,0,-1,1,4,4,0,2,"4,4"
50,10,0,0,1,56,4,59,4,0,1,1,-1,4,4,0,2,"4,4"
50,11,0,0,1,61,4,62,4,0,1,1,-1,3,5,1,2,"5,3"
50,12,0,0,1,39,4,51,4,0,1,1,-1,5,3,1,2,"5,3"
51,1,1,1,1,0,4,0,4,0,1,1,-1,4,4,1,2,"4,4"
51,2,1,1,1,0,4,19,4,0,1,1,-1,3,5,1,2,"3,5"
51,3,1,1,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
51,4,1,1,1,26,4,0,4,1,0,-1,1,4,4,0,2,"4,4"
51,5,1,1,1,0,4,24,4,1,0,-1,1,5,3,1,2,"5,3"
51,6,1,1,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
51,7,1,1,1,0,4,0,4,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
51,8,1,1,1,0,4,18,4,0,1,1,-1,5,3,1,2,"3,5"
51,9,1,1,1,0,4,18,4,0,1,1,-1,4,4,0,2,"4,4"
51,10,1,1,1,24,4,22,4,0,1,1,-1,3,5,1,2,"5,3"
51,11,1,1,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
51,12,1,1,1,0,4,20,4,1,0,-1,1,4,4,1,2,"4,4"
52,1,1,0,0,0,3,0,5,0,1,1,-1,4,4,1,2,"4,4"
52,2,1,0,0,0,3,18,5,0,1,1,-1,3,5,1,2,"5,3"
52,3,1,0,0,28,5,0,3,1,0,-1,1,4,4,0,2,"4,4"
52,4,1,0,0,0,5,0,3,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
52,5,1,0,0,0,3,0,5,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
52,6,1,0,0,18,5,0,3,0,1,1,-1,5,3,1,2,"3,5"
52,7,1,0,0,0,5,0,3,0,1,1,-1,3,5,1,2,"3,5"
52,8,1,0,0,0,3,0,5,1,0,-1,1,4,4,0,2,"4,4"
52,9,1,0,0,0,5,0,3,0,1,1,-1,5,3,1,2,"5,3"
52,10,1,0,0,0,5,0,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
52,11,1,0,0,0,3,0,5,0,1,1,-1,4,4,1,2,"4,4"
52,12,1,0,0,0,5,0,3,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
53,1,1,1,0,0,5,0,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
53,2,1,1,0,19,5,0,3,0,1,1,-1,3,5,1,2,"5,3"
53,3,1,1,0,0,3,0,5,1,0,-1,1,5,3,1,2,"5,3"
53,4,1,1,0,0,3,0,5,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
53,5,1,1,0,18,3,0,5,0,1,1,-1,4,4,1,2,"4,4"
53,6,1,1,0,14,3,28,5,0,1,1,-1,4,4,0,2,"4,4"
53,7,1,1,0,18,5,0,3,0,1,1,-1,5,3,1,2,"3,5"
53,8,1,1,0,0,5,0,3,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
53,9,1,1,0,0,5,2,3,1,0,-1,1,4,4,1,2,"4,4"
53,10,1,1,0,0,3,0,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
